date,product_id,product_name,category,category_encoded,price,stock_purchased,quantity_sold,stock_wasted,stock_remaining,promotion_active,day_of_week,month,quarter,is_weekend,is_holiday,holiday_impact,temperature,humidity,precipitation,weather_condition,store_id
2024-10-03,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,223,138,4,81,False,3,10,4,False,False,0,38.5,50,0.0,Clear,STORE_001
2024-10-03,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,149,93,4,52,False,3,10,4,False,False,0,38.5,50,0.0,Clear,STORE_001
2024-10-03,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,120,86,0,34,False,3,10,4,False,False,0,38.5,50,0.0,Clear,STORE_001
2024-10-03,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,62,43,1,18,False,3,10,4,False,False,0,38.5,50,0.0,Clear,STORE_001
2024-10-03,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,60,40,0,20,False,3,10,4,False,False,0,38.5,50,0.0,Clear,STORE_001
2024-10-04,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,191,134,3,54,True,4,10,4,False,False,0,30.8,66,0.1,Cloudy,STORE_001
2024-10-04,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,146,90,3,53,False,4,10,4,False,False,0,30.8,66,0.1,Cloudy,STORE_001
2024-10-04,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,124,90,1,33,True,4,10,4,False,False,0,30.8,66,0.1,Cloudy,STORE_001
2024-10-04,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,65,45,1,19,False,4,10,4,False,False,0,30.8,66,0.1,Cloudy,STORE_001
2024-10-04,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,73,48,1,24,False,4,10,4,False,False,0,30.8,66,0.1,Cloudy,STORE_001
2024-10-05,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,243,183,6,54,False,5,10,4,True,False,0,32.6,59,0.2,Clear,STORE_001
2024-10-05,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,235,113,11,111,False,5,10,4,True,False,0,32.6,59,0.2,Clear,STORE_001
2024-10-05,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,125,87,0,38,False,5,10,4,True,False,0,32.6,59,0.2,Clear,STORE_001
2024-10-05,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,113,80,1,32,False,5,10,4,True,False,0,32.6,59,0.2,Clear,STORE_001
2024-10-05,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,69,49,0,20,False,5,10,4,True,False,0,32.6,59,0.2,Clear,STORE_001
2024-10-06,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,234,167,7,60,False,6,10,4,True,False,0,21.2,60,0.0,Clear,STORE_001
2024-10-06,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,250,111,10,129,False,6,10,4,True,False,0,21.2,60,0.0,Clear,STORE_001
2024-10-06,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,133,100,1,32,False,6,10,4,True,False,0,21.2,60,0.0,Clear,STORE_001
2024-10-06,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,92,63,2,27,False,6,10,4,True,False,0,21.2,60,0.0,Clear,STORE_001
2024-10-06,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,65,50,0,15,False,6,10,4,True,False,0,21.2,60,0.0,Clear,STORE_001
2024-10-07,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,267,166,8,93,False,0,10,4,False,False,0,36.9,87,0.4,Clear,STORE_001
2024-10-07,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,228,151,3,74,True,0,10,4,False,False,0,36.9,87,0.4,Clear,STORE_001
2024-10-07,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,103,76,0,27,False,0,10,4,False,False,0,36.9,87,0.4,Clear,STORE_001
2024-10-07,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,100,68,1,31,False,0,10,4,False,False,0,36.9,87,0.4,Clear,STORE_001
2024-10-07,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,57,35,1,21,False,0,10,4,False,False,0,36.9,87,0.4,Clear,STORE_001
2024-10-08,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,186,143,3,40,False,1,10,4,False,False,0,34.7,83,0.8,Clear,STORE_001
2024-10-08,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,139,94,3,42,False,1,10,4,False,False,0,34.7,83,0.8,Clear,STORE_001
2024-10-08,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,241,92,6,143,True,1,10,4,False,False,0,34.7,83,0.8,Clear,STORE_001
2024-10-08,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,109,79,1,29,True,1,10,4,False,False,0,34.7,83,0.8,Clear,STORE_001
2024-10-08,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,62,48,0,14,False,1,10,4,False,False,0,34.7,83,0.8,Clear,STORE_001
2024-10-09,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,285,209,5,71,True,2,10,4,False,False,0,35.8,45,0.2,Cloudy,STORE_001
2024-10-09,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,156,80,6,70,False,2,10,4,False,False,0,35.8,45,0.2,Cloudy,STORE_001
2024-10-09,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,121,83,1,37,False,2,10,4,False,False,0,35.8,45,0.2,Cloudy,STORE_001
2024-10-09,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,138,61,5,72,False,2,10,4,False,False,0,35.8,45,0.2,Cloudy,STORE_001
2024-10-09,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,70,53,0,17,False,2,10,4,False,False,0,35.8,45,0.2,Cloudy,STORE_001
2024-10-10,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,187,117,5,65,False,3,10,4,False,False,0,29.6,78,0.2,Clear,STORE_001
2024-10-10,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,155,112,2,41,False,3,10,4,False,False,0,29.6,78,0.2,Clear,STORE_001
2024-10-10,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,119,85,2,32,False,3,10,4,False,False,0,29.6,78,0.2,Clear,STORE_001
2024-10-10,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,77,55,0,22,False,3,10,4,False,False,0,29.6,78,0.2,Clear,STORE_001
2024-10-10,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,62,47,0,15,False,3,10,4,False,False,0,29.6,78,0.2,Clear,STORE_001
2024-10-11,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,217,162,4,51,False,4,10,4,False,False,0,31.0,53,0.3,Clear,STORE_001
2024-10-11,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,151,103,3,45,False,4,10,4,False,False,0,31.0,53,0.3,Clear,STORE_001
2024-10-11,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,164,113,3,48,True,4,10,4,False,False,0,31.0,53,0.3,Clear,STORE_001
2024-10-11,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,101,63,2,36,False,4,10,4,False,False,0,31.0,53,0.3,Clear,STORE_001
2024-10-11,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,94,40,3,51,False,4,10,4,False,False,0,31.0,53,0.3,Clear,STORE_001
2024-10-12,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,387,312,8,67,False,5,10,4,True,True,2,25.8,53,0.2,Cloudy,STORE_001
2024-10-12,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,217,172,4,41,False,5,10,4,True,True,2,25.8,53,0.2,Cloudy,STORE_001
2024-10-12,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,251,166,3,82,True,5,10,4,True,True,2,25.8,53,0.2,Cloudy,STORE_001
2024-10-12,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,234,159,2,73,True,5,10,4,True,True,2,25.8,53,0.2,Cloudy,STORE_001
2024-10-12,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,95,65,2,28,False,5,10,4,True,True,2,25.8,53,0.2,Cloudy,STORE_001
2024-10-13,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,178,146,3,29,False,6,10,4,True,False,0,26.5,91,0.4,Clear,STORE_001
2024-10-13,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,167,110,5,52,False,6,10,4,True,False,0,26.5,91,0.4,Clear,STORE_001
2024-10-13,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,218,127,4,87,True,6,10,4,True,False,0,26.5,91,0.4,Clear,STORE_001
2024-10-13,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,99,73,0,26,False,6,10,4,True,False,0,26.5,91,0.4,Clear,STORE_001
2024-10-13,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,41,33,0,8,False,6,10,4,True,False,0,26.5,91,0.4,Clear,STORE_001
2024-10-14,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,156,100,6,50,False,0,10,4,False,False,0,33.3,53,0.3,Cloudy,STORE_001
2024-10-14,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,129,95,3,31,False,0,10,4,False,False,0,33.3,53,0.3,Cloudy,STORE_001
2024-10-14,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,98,77,0,21,False,0,10,4,False,False,0,33.3,53,0.3,Cloudy,STORE_001
2024-10-14,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,79,57,1,21,False,0,10,4,False,False,0,33.3,53,0.3,Cloudy,STORE_001
2024-10-14,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,46,37,0,9,False,0,10,4,False,False,0,33.3,53,0.3,Cloudy,STORE_001
2024-10-15,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,293,128,13,152,False,1,10,4,False,False,0,30.2,81,0.4,Clear,STORE_001
2024-10-15,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,114,74,3,37,False,1,10,4,False,False,0,30.2,81,0.4,Clear,STORE_001
2024-10-15,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,123,87,2,34,False,1,10,4,False,False,0,30.2,81,0.4,Clear,STORE_001
2024-10-15,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,128,52,3,73,False,1,10,4,False,False,0,30.2,81,0.4,Clear,STORE_001
2024-10-15,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,39,27,0,12,False,1,10,4,False,False,0,30.2,81,0.4,Clear,STORE_001
2024-10-16,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,204,131,3,70,False,2,10,4,False,False,0,35.3,77,0.3,Clear,STORE_001
2024-10-16,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,123,87,4,32,False,2,10,4,False,False,0,35.3,77,0.3,Clear,STORE_001
2024-10-16,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,110,78,0,32,False,2,10,4,False,False,0,35.3,77,0.3,Clear,STORE_001
2024-10-16,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,177,66,6,105,False,2,10,4,False,False,0,35.3,77,0.3,Clear,STORE_001
2024-10-16,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,56,44,0,12,False,2,10,4,False,False,0,35.3,77,0.3,Clear,STORE_001
2024-10-17,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,175,130,4,41,False,3,10,4,False,False,0,32.9,62,0.1,Clear,STORE_001
2024-10-17,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,93,70,2,21,False,3,10,4,False,False,0,32.9,62,0.1,Clear,STORE_001
2024-10-17,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,124,88,1,35,True,3,10,4,False,False,0,32.9,62,0.1,Clear,STORE_001
2024-10-17,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,104,80,1,23,True,3,10,4,False,False,0,32.9,62,0.1,Clear,STORE_001
2024-10-17,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,52,41,0,11,False,3,10,4,False,False,0,32.9,62,0.1,Clear,STORE_001
2024-10-18,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,176,111,7,58,False,4,10,4,False,False,0,30.5,74,0.1,Clear,STORE_001
2024-10-18,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,113,74,4,35,False,4,10,4,False,False,0,30.5,74,0.1,Clear,STORE_001
2024-10-18,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,109,78,1,30,False,4,10,4,False,False,0,30.5,74,0.1,Clear,STORE_001
2024-10-18,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,83,52,1,30,False,4,10,4,False,False,0,30.5,74,0.1,Clear,STORE_001
2024-10-18,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,51,39,0,12,False,4,10,4,False,False,0,30.5,74,0.1,Clear,STORE_001
2024-10-19,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,270,212,3,55,True,5,10,4,True,False,0,27.3,63,0.0,Clear,STORE_001
2024-10-19,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,293,102,14,177,False,5,10,4,True,False,0,27.3,63,0.0,Clear,STORE_001
2024-10-19,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,149,115,0,34,False,5,10,4,True,False,0,27.3,63,0.0,Clear,STORE_001
2024-10-19,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,155,114,1,40,True,5,10,4,True,False,0,27.3,63,0.0,Clear,STORE_001
2024-10-19,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,87,55,0,32,False,5,10,4,True,False,0,27.3,63,0.0,Clear,STORE_001
2024-10-20,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,275,185,7,83,False,6,10,4,True,False,0,24.5,64,0.0,Clear,STORE_001
2024-10-20,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,178,115,4,59,False,6,10,4,True,False,0,24.5,64,0.0,Clear,STORE_001
2024-10-20,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,139,100,2,37,False,6,10,4,True,False,0,24.5,64,0.0,Clear,STORE_001
2024-10-20,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,122,91,0,31,True,6,10,4,True,False,0,24.5,64,0.0,Clear,STORE_001
2024-10-20,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,74,51,0,23,False,6,10,4,True,False,0,24.5,64,0.0,Clear,STORE_001
2024-10-21,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,338,174,9,155,True,0,10,4,False,False,0,28.7,83,0.9,Cloudy,STORE_001
2024-10-21,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,175,115,4,56,True,0,10,4,False,False,0,28.7,83,0.9,Cloudy,STORE_001
2024-10-21,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,91,66,1,24,False,0,10,4,False,False,0,28.7,83,0.9,Cloudy,STORE_001
2024-10-21,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,75,51,1,23,False,0,10,4,False,False,0,28.7,83,0.9,Cloudy,STORE_001
2024-10-21,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,67,45,1,21,False,0,10,4,False,False,0,28.7,83,0.9,Cloudy,STORE_001
2024-10-22,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,202,173,1,28,False,1,10,4,False,False,0,28.7,78,0.4,Clear,STORE_001
2024-10-22,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,164,114,3,47,False,1,10,4,False,False,0,28.7,78,0.4,Clear,STORE_001
2024-10-22,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,124,102,0,22,False,1,10,4,False,False,0,28.7,78,0.4,Clear,STORE_001
2024-10-22,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,63,43,0,20,False,1,10,4,False,False,0,28.7,78,0.4,Clear,STORE_001
2024-10-22,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,77,39,2,36,False,1,10,4,False,False,0,28.7,78,0.4,Clear,STORE_001
2024-10-23,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,243,150,4,89,False,2,10,4,False,False,0,35.4,60,0.2,Cloudy,STORE_001
2024-10-23,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,135,111,2,22,False,2,10,4,False,False,0,35.4,60,0.2,Cloudy,STORE_001
2024-10-23,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,131,83,2,46,False,2,10,4,False,False,0,35.4,60,0.2,Cloudy,STORE_001
2024-10-23,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,75,57,1,17,False,2,10,4,False,False,0,35.4,60,0.2,Cloudy,STORE_001
2024-10-23,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,50,43,0,7,False,2,10,4,False,False,0,35.4,60,0.2,Cloudy,STORE_001
2024-10-24,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,151,116,1,34,False,3,10,4,False,False,0,25.5,43,0.7,Cloudy,STORE_001
2024-10-24,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,211,106,10,95,True,3,10,4,False,False,0,25.5,43,0.7,Cloudy,STORE_001
2024-10-24,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,122,82,2,38,False,3,10,4,False,False,0,25.5,43,0.7,Cloudy,STORE_001
2024-10-24,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,91,62,1,28,False,3,10,4,False,False,0,25.5,43,0.7,Cloudy,STORE_001
2024-10-24,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,38,27,0,11,False,3,10,4,False,False,0,25.5,43,0.7,Cloudy,STORE_001
2024-10-25,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,240,163,5,72,True,4,10,4,False,False,0,35.5,63,0.2,Clear,STORE_001
2024-10-25,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,127,79,3,45,False,4,10,4,False,False,0,35.5,63,0.2,Clear,STORE_001
2024-10-25,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,153,114,1,38,True,4,10,4,False,False,0,35.5,63,0.2,Clear,STORE_001
2024-10-25,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,106,74,0,32,True,4,10,4,False,False,0,35.5,63,0.2,Clear,STORE_001
2024-10-25,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,57,40,0,17,False,4,10,4,False,False,0,35.5,63,0.2,Clear,STORE_001
2024-10-26,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,212,155,6,51,False,5,10,4,True,False,0,27.1,65,0.6,Cloudy,STORE_001
2024-10-26,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,115,82,2,31,False,5,10,4,True,False,0,27.1,65,0.6,Cloudy,STORE_001
2024-10-26,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,118,79,2,37,False,5,10,4,True,False,0,27.1,65,0.6,Cloudy,STORE_001
2024-10-26,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,106,67,2,37,False,5,10,4,True,False,0,27.1,65,0.6,Cloudy,STORE_001
2024-10-26,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,76,46,1,29,False,5,10,4,True,False,0,27.1,65,0.6,Cloudy,STORE_001
2024-10-27,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,317,262,5,50,True,6,10,4,True,False,0,31.0,64,0.1,Clear,STORE_001
2024-10-27,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,181,141,3,37,True,6,10,4,True,False,0,31.0,64,0.1,Clear,STORE_001
2024-10-27,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,147,92,3,52,False,6,10,4,True,False,0,31.0,64,0.1,Clear,STORE_001
2024-10-27,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,131,89,2,40,False,6,10,4,True,False,0,31.0,64,0.1,Clear,STORE_001
2024-10-27,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,69,43,0,26,False,6,10,4,True,False,0,31.0,64,0.1,Clear,STORE_001
2024-10-28,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,160,124,4,32,False,0,10,4,False,False,0,34.8,82,0.1,Clear,STORE_001
2024-10-28,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,149,80,5,64,True,0,10,4,False,False,0,34.8,82,0.1,Clear,STORE_001
2024-10-28,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,112,86,1,25,False,0,10,4,False,False,0,34.8,82,0.1,Clear,STORE_001
2024-10-28,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,66,46,0,20,False,0,10,4,False,False,0,34.8,82,0.1,Clear,STORE_001
2024-10-28,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,44,30,0,14,False,0,10,4,False,False,0,34.8,82,0.1,Clear,STORE_001
2024-10-29,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,194,163,3,28,False,1,10,4,False,False,0,28.9,58,0.2,Clear,STORE_001
2024-10-29,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,92,71,1,20,False,1,10,4,False,False,0,28.9,58,0.2,Clear,STORE_001
2024-10-29,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,100,72,0,28,False,1,10,4,False,False,0,28.9,58,0.2,Clear,STORE_001
2024-10-29,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,83,69,0,14,False,1,10,4,False,False,0,28.9,58,0.2,Clear,STORE_001
2024-10-29,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,61,41,0,20,False,1,10,4,False,False,0,28.9,58,0.2,Clear,STORE_001
2024-10-30,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,246,170,6,70,True,2,10,4,False,False,0,23.9,43,0.9,Clear,STORE_001
2024-10-30,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,123,97,1,25,False,2,10,4,False,False,0,23.9,43,0.9,Clear,STORE_001
2024-10-30,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,140,97,1,42,True,2,10,4,False,False,0,23.9,43,0.9,Clear,STORE_001
2024-10-30,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,99,67,1,31,False,2,10,4,False,False,0,23.9,43,0.9,Clear,STORE_001
2024-10-30,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,64,27,1,36,False,2,10,4,False,False,0,23.9,43,0.9,Clear,STORE_001
2024-10-31,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,186,139,3,44,False,3,10,4,False,False,0,41.1,66,0.3,Clear,STORE_001
2024-10-31,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,145,101,3,41,False,3,10,4,False,False,0,41.1,66,0.3,Clear,STORE_001
2024-10-31,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,88,53,0,35,False,3,10,4,False,False,0,41.1,66,0.3,Clear,STORE_001
2024-10-31,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,83,63,1,19,True,3,10,4,False,False,0,41.1,66,0.3,Clear,STORE_001
2024-10-31,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,50,38,0,12,False,3,10,4,False,False,0,41.1,66,0.3,Clear,STORE_001
2024-11-01,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,285,198,4,83,False,4,11,4,False,True,3,24.6,95,0.0,Clear,STORE_001
2024-11-01,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,250,150,11,89,True,4,11,4,False,True,3,24.6,95,0.0,Clear,STORE_001
2024-11-01,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,142,110,2,30,False,4,11,4,False,True,3,24.6,95,0.0,Clear,STORE_001
2024-11-01,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,92,58,2,32,False,4,11,4,False,True,3,24.6,95,0.0,Clear,STORE_001
2024-11-01,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,105,72,1,32,False,4,11,4,False,True,3,24.6,95,0.0,Clear,STORE_001
2024-11-02,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,296,187,6,103,False,5,11,4,True,False,0,28.9,55,0.1,Clear,STORE_001
2024-11-02,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,141,108,3,30,False,5,11,4,True,False,0,28.9,55,0.1,Clear,STORE_001
2024-11-02,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,138,105,1,32,False,5,11,4,True,False,0,28.9,55,0.1,Clear,STORE_001
2024-11-02,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,115,69,2,44,False,5,11,4,True,False,0,28.9,55,0.1,Clear,STORE_001
2024-11-02,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,68,48,1,19,False,5,11,4,True,False,0,28.9,55,0.1,Clear,STORE_001
2024-11-03,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,204,170,4,30,False,6,11,4,True,False,0,30.1,70,0.7,Cloudy,STORE_001
2024-11-03,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,158,121,3,34,False,6,11,4,True,False,0,30.1,70,0.7,Cloudy,STORE_001
2024-11-03,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,147,126,1,20,False,6,11,4,True,False,0,30.1,70,0.7,Cloudy,STORE_001
2024-11-03,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,163,101,3,59,True,6,11,4,True,False,0,30.1,70,0.7,Cloudy,STORE_001
2024-11-03,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,90,57,1,32,False,6,11,4,True,False,0,30.1,70,0.7,Cloudy,STORE_001
2024-11-04,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,192,146,4,42,True,0,11,4,False,False,0,29.9,87,0.1,Clear,STORE_001
2024-11-04,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,151,115,1,35,True,0,11,4,False,False,0,29.9,87,0.1,Clear,STORE_001
2024-11-04,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,83,67,0,16,False,0,11,4,False,False,0,29.9,87,0.1,Clear,STORE_001
2024-11-04,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,82,55,1,26,False,0,11,4,False,False,0,29.9,87,0.1,Clear,STORE_001
2024-11-04,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,61,50,0,11,True,0,11,4,False,False,0,29.9,87,0.1,Clear,STORE_001
2024-11-05,MILK_1L_001,Milk 1L Pack,Dairy,1,28.0,231,156,3,72,True,1,11,4,False,False,0,32.8,79,0.5,Clear,STORE_001
2024-11-05,BREAD_LOAF_001,Bread Loaf,Bakery,0,35.0,198,98,10,90,False,1,11,4,False,False,0,32.8,79,0.5,Clear,STORE_001
2024-11-05,EGGS_DOZEN_001,Eggs (12 pieces),Dairy,1,72.0,78,57,0,21,False,1,11,4,False,False,0,32.8,79,0.5,Clear,STORE_001
2024-11-05,RICE_1KG_001,Rice 1KG Pack,Grocery,2,65.0,65,50,1,14,False,1,11,4,False,False,0,32.8,79,0.5,Clear,STORE_001
2024-11-05,OIL_1L_001,Cooking Oil 1L,Grocery,2,145.0,66,55,0,11,True,1,11,4,False,False,0,32.8,79,0.5,Clear,STORE_001
